experiencia,episodio,passos,recompensa_total,recompensa_descontada,sucesso
Labirinto_Treino,21859,13,88.00,21.067249,1
Labirinto_Treino,21860,4,97.00,70.190000,1
Labirinto_Treino,21861,29,72.00,-4.243176,1
Labirinto_Treino,21862,2,99.00,89.000000,1
Labirinto_Treino,21863,9,92.00,37.351393,1
Labirinto_Treino,21864,28,73.00,-3.603529,1
Labirinto_Treino,21865,30,71.00,-4.818858,1
Labirinto_Treino,21866,9,92.00,37.351393,1
Labirinto_Treino,21867,4,97.00,70.190000,1
Labirinto_Treino,21868,30,71.00,-4.818858,1
Labirinto_Treino,21869,13,88.00,21.067249,1
Labirinto_Treino,21870,23,78.00,0.832480,1
Labirinto_Treino,21871,9,92.00,37.351393,1
Labirinto_Treino,21872,12,89.00,24.519166,1
Labirinto_Treino,21873,12,89.00,24.519166,1
Labirinto_Treino,21874,1,100.00,100.000000,1
Labirinto_Treino,21875,7,94.00,48.458510,1
Labirinto_Treino,21876,34,67.00,-6.600653,1
Labirinto_Treino,21877,8,93.00,42.612659,1
Labirinto_Treino,21878,21,80.00,3.373432,1
Labirinto_Treino,21879,11,90.00,28.354628,1
Labirinto_Treino,21880,30,67.00,-6.732046,1
Labirinto_Treino,21881,8,93.00,42.612659,1
Labirinto_Treino,21882,29,72.00,-4.243176,1
Labirinto_Treino,21883,4,97.00,70.190000,1
Labirinto_Treino,21884,9,92.00,37.351393,1
Labirinto_Treino,21885,28,73.00,-3.603529,1
Labirinto_Treino,21886,25,76.00,-1.225691,1
Labirinto_Treino,21887,29,64.00,-7.706046,1
Labirinto_Treino,21888,7,94.00,48.458510,1
Labirinto_Treino,21889,30,71.00,-4.818858,1
Labirinto_Treino,21890,25,76.00,-1.225691,1
Labirinto_Treino,21891,27,74.00,-2.892810,1
Labirinto_Treino,21892,11,90.00,28.354628,1
Labirinto_Treino,21893,7,94.00,48.458510,1
Labirinto_Treino,21894,27,74.00,-2.892810,1
Labirinto_Treino,21895,12,89.00,24.519166,1
Labirinto_Treino,21896,6,95.00,54.953900,1
Labirinto_Treino,21897,13,88.00,21.067249,1
Labirinto_Treino,21898,6,95.00,54.953900,1
Labirinto_Treino,21899,23,78.00,0.832480,1
Labirinto_Treino,21900,8,93.00,42.612659,1
Labirinto_Treino,21901,17,84.00,10.383222,1
Labirinto_Treino,21902,6,95.00,54.953900,1
Labirinto_Treino,21903,13,88.00,21.067249,1
Labirinto_Treino,21904,26,75.00,-2.103122,1
Labirinto_Treino,21905,25,72.00,-1.826070,1
Labirinto_Treino,21906,1,100.00,100.000000,1
Labirinto_Treino,21907,1,100.00,100.000000,1
Labirinto_Treino,21908,8,93.00,42.612659,1
Labirinto_Treino,21909,28,69.00,-5.325398,1
Labirinto_Treino,21910,26,75.00,-2.103122,1
Labirinto_Treino,21911,16,85.00,12.648025,1
Labirinto_Treino,21912,25,76.00,-1.225691,1
Labirinto_Treino,21913,11,90.00,28.354628,1
Labirinto_Treino,21914,5,96.00,62.171000,1
Labirinto_Treino,21915,30,71.00,-4.818858,1
Labirinto_Treino,21916,4,97.00,70.190000,1
Labirinto_Treino,21917,13,88.00,21.067249,1
Labirinto_Treino,21918,8,93.00,42.612659,1
Labirinto_Treino,21919,17,84.00,10.383222,1
Labirinto_Treino,21920,7,94.00,48.458510,1
Labirinto_Treino,21921,8,93.00,42.612659,1
Labirinto_Treino,21922,20,81.00,4.859369,1
Labirinto_Treino,21923,15,86.00,15.164472,1
Labirinto_Treino,21924,23,78.00,0.832480,1
Labirinto_Treino,21925,23,78.00,0.832480,1
Labirinto_Treino,21926,8,93.00,42.612659,1
Labirinto_Treino,21927,11,90.00,28.354628,1
Labirinto_Treino,21928,22,79.00,2.036089,1
Labirinto_Treino,21929,2,99.00,89.000000,1
Labirinto_Treino,21930,10,91.00,32.616254,1
Labirinto_Treino,21931,25,76.00,-1.225691,1
Labirinto_Treino,21932,25,76.00,-1.225691,1
Labirinto_Treino,21933,24,77.00,-0.250768,1
Labirinto_Treino,21934,6,95.00,54.953900,1
Labirinto_Treino,21935,29,72.00,-4.243176,1
Labirinto_Treino,21936,16,85.00,12.648025,1
Labirinto_Treino,21937,13,88.00,21.067249,1
Labirinto_Treino,21938,21,80.00,3.373432,1
Labirinto_Treino,21939,27,74.00,-2.892810,1
Labirinto_Treino,21940,2,99.00,89.000000,1
Labirinto_Treino,21941,26,75.00,-2.103122,1
Labirinto_Treino,21942,8,93.00,42.612659,1
Labirinto_Treino,21943,24,77.00,-0.250768,1
Labirinto_Treino,21944,13,88.00,21.067249,1
Labirinto_Treino,21945,30,71.00,-4.818858,1
Labirinto_Treino,21946,3,98.00,79.100000,1
Labirinto_Treino,21947,30,71.00,-4.818858,1
Labirinto_Treino,21948,26,75.00,-2.103122,1
Labirinto_Treino,21949,6,95.00,54.953900,1
Labirinto_Treino,21950,25,76.00,-1.225691,1
Labirinto_Treino,21951,7,94.00,48.458510,1
Labirinto_Treino,21952,26,75.00,-2.103122,1
Labirinto_Treino,21953,22,79.00,2.036089,1
Labirinto_Treino,21954,13,88.00,21.067249,1
Labirinto_Treino,21955,25,72.00,-1.766032,1
Labirinto_Treino,21956,11,90.00,28.354628,1
Labirinto_Treino,21957,7,94.00,48.458510,1
Labirinto_Treino,21958,22,79.00,2.036089,1
Labirinto_Treino,21959,1,100.00,100.000000,1
Labirinto_Treino,21960,28,69.00,-3.861972,1
Labirinto_Treino,21961,22,79.00,2.036089,1
Labirinto_Treino,21962,20,81.00,4.859369,1
Labirinto_Treino,21963,26,75.00,-2.103122,1
Labirinto_Treino,21964,10,91.00,32.616254,1
Labirinto_Treino,21965,8,93.00,42.612659,1
Labirinto_Treino,21966,12,89.00,24.519166,1
Labirinto_Treino,21967,21,80.00,3.373432,1
Labirinto_Treino,21968,11,90.00,28.354628,1
Labirinto_Treino,21969,14,87.00,17.960524,1
Labirinto_Treino,21970,17,84.00,10.383222,1
Labirinto_Treino,21971,10,91.00,32.616254,1
Labirinto_Treino,21972,27,74.00,-2.892810,1
Labirinto_Treino,21973,4,97.00,70.190000,1
Labirinto_Treino,21974,3,98.00,79.100000,1
Labirinto_Treino,21975,16,85.00,12.648025,1
Labirinto_Treino,21976,32,69.00,-5.803275,1
Labirinto_Treino,21977,5,96.00,62.171000,1
Labirinto_Treino,21978,28,73.00,-3.603529,1
Labirinto_Treino,21979,25,76.00,-1.225691,1
Labirinto_Treino,21980,23,78.00,0.832480,1
Labirinto_Treino,21981,32,69.00,-5.803275,1
Labirinto_Treino,21982,29,72.00,-4.243176,1
Labirinto_Treino,21983,31,70.00,-5.336973,1
Labirinto_Treino,21984,17,84.00,10.383222,1
Labirinto_Treino,21985,14,87.00,17.960524,1
Labirinto_Treino,21986,31,70.00,-5.336973,1
Labirinto_Treino,21987,10,91.00,32.616254,1
Labirinto_Treino,21988,20,81.00,4.859369,1
Labirinto_Treino,21989,30,71.00,-4.818858,1
Labirinto_Treino,21990,22,79.00,2.036089,1
Labirinto_Treino,21991,3,98.00,79.100000,1
Labirinto_Treino,21992,3,98.00,79.100000,1
Labirinto_Treino,21993,27,74.00,-2.892810,1
Labirinto_Treino,21994,14,87.00,17.960524,1
Labirinto_Treino,21995,27,74.00,-2.892810,1
Labirinto_Treino,21996,28,73.00,-3.603529,1
Labirinto_Treino,21997,24,77.00,-0.250768,1
Labirinto_Treino,21998,5,96.00,62.171000,1
Labirinto_Treino,21999,21,80.00,3.373432,1
Labirinto_Treino,22000,2,99.00,89.000000,1
Labirinto_Treino,22001,2,99.00,89.000000,1
Labirinto_Treino,22002,4,97.00,70.190000,1
Labirinto_Treino,22003,7,94.00,48.458510,1
Labirinto_Treino,22004,7,94.00,48.458510,1
Labirinto_Treino,22005,21,80.00,3.373432,1
Labirinto_Treino,22006,20,81.00,4.859369,1
Labirinto_Treino,22007,23,78.00,0.832480,1
Labirinto_Treino,22008,27,70.00,-6.492810,1
Labirinto_Treino,22009,7,94.00,48.458510,1
Labirinto_Treino,22010,19,82.00,6.510410,1
Labirinto_Treino,22011,30,71.00,-4.818858,1
Labirinto_Treino,22012,1,100.00,100.000000,1
Labirinto_Treino,22013,13,84.00,19.345380,1
Labirinto_Treino,22014,10,91.00,32.616254,1
Labirinto_Treino,22015,26,75.00,-2.103122,1
Labirinto_Treino,22016,26,75.00,-2.103122,1
Labirinto_Treino,22017,13,88.00,21.067249,1
Labirinto_Treino,22018,27,74.00,-2.892810,1
Labirinto_Treino,22019,28,73.00,-3.603529,1
Labirinto_Treino,22020,22,79.00,2.036089,1
Labirinto_Treino,22021,12,89.00,24.519166,1
Labirinto_Treino,22022,1,100.00,100.000000,1
Labirinto_Treino,22023,25,76.00,-1.225691,1
Labirinto_Treino,22024,28,73.00,-3.603529,1
Labirinto_Treino,22025,27,74.00,-2.892810,1
Labirinto_Treino,22026,4,97.00,70.190000,1
Labirinto_Treino,22027,26,67.00,-3.243841,1
Labirinto_Treino,22028,26,75.00,-2.103122,1
Labirinto_Treino,22029,8,93.00,42.612659,1
Labirinto_Treino,22030,12,89.00,24.519166,1
Labirinto_Treino,22031,16,85.00,12.648025,1
Labirinto_Treino,22032,10,91.00,32.616254,1
Labirinto_Treino,22033,9,92.00,37.351393,1
Labirinto_Treino,22034,15,86.00,15.164472,1
Labirinto_Treino,22035,30,71.00,-4.818858,1
Labirinto_Treino,22036,7,94.00,48.458510,1
Labirinto_Treino,22037,26,75.00,-2.103122,1
Labirinto_Treino,22038,31,70.00,-5.336973,1
Labirinto_Treino,22039,19,78.00,5.769202,1
Labirinto_Treino,22040,27,70.00,-3.909556,1
Labirinto_Treino,22041,29,68.00,-4.783517,1
Labirinto_Treino,22042,8,93.00,42.612659,1
Labirinto_Treino,22043,12,89.00,24.519166,1
Labirinto_Treino,22044,31,70.00,-5.336973,1
Labirinto_Treino,22045,18,83.00,8.344900,1
Labirinto_Treino,22046,30,71.00,-4.818858,1
Labirinto_Treino,22047,9,92.00,37.351393,1
Labirinto_Treino,22048,12,89.00,24.519166,1
Labirinto_Treino,22049,28,73.00,-3.603529,1
Labirinto_Treino,22050,15,86.00,15.164472,1
Labirinto_Treino,22051,24,77.00,-0.250768,1
Labirinto_Treino,22052,16,85.00,12.648025,1
Labirinto_Treino,22053,30,71.00,-4.818858,1
Labirinto_Treino,22054,24,77.00,-0.250768,1
Labirinto_Treino,22055,35,54.00,-9.464077,1
Labirinto_Treino,22056,31,70.00,-5.336973,1
Labirinto_Treino,22057,27,74.00,-2.892810,1
Labirinto_Treino,22058,8,93.00,42.612659,1
Labirinto_Treino,22059,13,88.00,21.067249,1
Labirinto_Treino,22060,34,63.00,-9.225053,1
Labirinto_Treino,22061,6,95.00,54.953900,1
Labirinto_Treino,22062,11,90.00,28.354628,1
Labirinto_Treino,22063,1,100.00,100.000000,1
Labirinto_Treino,22064,23,78.00,0.832480,1
Labirinto_Treino,22065,9,92.00,37.351393,1
Labirinto_Treino,22066,15,86.00,15.164472,1
Labirinto_Treino,22067,27,74.00,-2.892810,1
Labirinto_Treino,22068,25,76.00,-1.225691,1
Labirinto_Treino,22069,28,73.00,-3.603529,1
Labirinto_Treino,22070,20,81.00,4.859369,1
Labirinto_Treino,22071,34,63.00,-7.617399,1
Labirinto_Treino,22072,10,91.00,32.616254,1
Labirinto_Treino,22073,25,76.00,-1.225691,1
Labirinto_Treino,22074,32,65.00,-7.058518,1
Labirinto_Treino,22075,10,91.00,32.616254,1
Labirinto_Treino,22076,6,95.00,54.953900,1
Labirinto_Treino,22077,27,74.00,-2.892810,1
Labirinto_Treino,22078,7,94.00,48.458510,1
Labirinto_Treino,22079,13,88.00,21.067249,1
Labirinto_Treino,22080,29,72.00,-4.243176,1
Labirinto_Treino,22081,14,87.00,17.960524,1
Labirinto_Treino,22082,28,73.00,-3.603529,1
Labirinto_Treino,22083,2,99.00,89.000000,1
Labirinto_Treino,22084,29,72.00,-4.243176,1
Labirinto_Treino,22085,16,85.00,12.648025,1
Labirinto_Treino,22086,31,70.00,-5.336973,1
Labirinto_Treino,22087,17,84.00,10.383222,1
Labirinto_Treino,22088,31,70.00,-5.336973,1
Labirinto_Treino,22089,20,81.00,4.859369,1
Labirinto_Treino,22090,23,78.00,0.832480,1
Labirinto_Treino,22091,22,75.00,0.314220,1
Labirinto_Treino,22092,7,94.00,48.458510,1
Labirinto_Treino,22093,13,88.00,21.067249,1
Labirinto_Treino,22094,16,85.00,12.648025,1
Labirinto_Treino,22095,15,86.00,15.164472,1
Labirinto_Treino,22096,22,79.00,2.036089,1
Labirinto_Treino,22097,9,92.00,37.351393,1
Labirinto_Treino,22098,22,79.00,2.036089,1
Labirinto_Treino,22099,9,92.00,37.351393,1
Labirinto_Treino,22100,2,99.00,89.000000,1
Labirinto_Treino,22101,31,70.00,-5.336973,1
Labirinto_Treino,22102,10,91.00,32.616254,1
Labirinto_Treino,22103,15,86.00,15.164472,1
Labirinto_Treino,22104,9,92.00,37.351393,1
Labirinto_Treino,22105,3,98.00,79.100000,1
Labirinto_Treino,22106,9,92.00,37.351393,1
Labirinto_Treino,22107,29,72.00,-4.243176,1
Labirinto_Treino,22108,29,72.00,-4.243176,1
Labirinto_Treino,22109,29,72.00,-4.243176,1
Labirinto_Treino,22110,13,88.00,21.067249,1
Labirinto_Treino,22111,15,86.00,15.164472,1
Labirinto_Treino,22112,12,89.00,24.519166,1
Labirinto_Treino,22113,28,73.00,-3.603529,1
Labirinto_Treino,22114,10,91.00,32.616254,1
Labirinto_Treino,22115,27,74.00,-2.892810,1
Labirinto_Treino,22116,9,92.00,37.351393,1
Labirinto_Treino,22117,9,92.00,37.351393,1
Labirinto_Treino,22118,24,77.00,-0.250768,1
Labirinto_Treino,22119,8,93.00,42.612659,1
Labirinto_Treino,22120,24,77.00,-0.250768,1
Labirinto_Treino,22121,23,78.00,0.832480,1
Labirinto_Treino,22122,25,76.00,-1.225691,1
Labirinto_Treino,22123,6,95.00,54.953900,1
Labirinto_Treino,22124,32,65.00,-6.122341,1
Labirinto_Treino,22125,27,70.00,-6.132810,1
Labirinto_Treino,22126,10,91.00,32.616254,1
Labirinto_Treino,22127,11,90.00,28.354628,1
Labirinto_Treino,22128,19,82.00,6.510410,1
Labirinto_Treino,22129,4,97.00,70.190000,1
Labirinto_Treino,22130,29,72.00,-4.243176,1
Labirinto_Treino,22131,26,75.00,-2.103122,1
Labirinto_Treino,22132,8,93.00,42.612659,1
Labirinto_Treino,22133,1,100.00,100.000000,1
Labirinto_Treino,22134,29,72.00,-4.243176,1
Labirinto_Treino,22135,8,93.00,42.612659,1
Labirinto_Treino,22136,32,69.00,-5.803275,1
Labirinto_Treino,22137,10,91.00,32.616254,1
Labirinto_Treino,22138,30,71.00,-4.818858,1
Labirinto_Treino,22139,2,99.00,89.000000,1
Labirinto_Treino,22140,14,87.00,17.960524,1
Labirinto_Treino,22141,26,75.00,-2.103122,1
Labirinto_Treino,22142,14,87.00,17.960524,1
Labirinto_Treino,22143,5,96.00,62.171000,1
Labirinto_Treino,22144,32,69.00,-5.803275,1
Labirinto_Treino,22145,8,93.00,42.612659,1
Labirinto_Treino,22146,22,79.00,2.036089,1
Labirinto_Treino,22147,29,72.00,-4.243176,1
Labirinto_Treino,22148,7,94.00,48.458510,1
Labirinto_Treino,22149,28,73.00,-3.603529,1
Labirinto_Treino,22150,1,100.00,100.000000,1
Labirinto_Treino,22151,9,92.00,37.351393,1
Labirinto_Treino,22152,10,91.00,32.616254,1
Labirinto_Treino,22153,23,78.00,0.832480,1
Labirinto_Treino,22154,10,91.00,32.616254,1
Labirinto_Treino,22155,29,72.00,-4.243176,1
Labirinto_Treino,22156,27,74.00,-2.892810,1
Labirinto_Treino,22157,25,76.00,-1.225691,1
Labirinto_Treino,22158,18,83.00,8.344900,1
Labirinto_Treino,22159,30,71.00,-4.818858,1
Labirinto_Treino,22160,7,94.00,48.458510,1
Labirinto_Treino,22161,20,81.00,4.859369,1
Labirinto_Treino,22162,6,95.00,54.953900,1
Labirinto_Treino,22163,5,96.00,62.171000,1
Labirinto_Treino,22164,16,85.00,12.648025,1
Labirinto_Treino,22165,2,99.00,89.000000,1
Labirinto_Treino,22166,13,88.00,21.067249,1
Labirinto_Treino,22167,9,92.00,37.351393,1
Labirinto_Treino,22168,16,85.00,12.648025,1
Labirinto_Treino,22169,23,74.00,0.394804,1
Labirinto_Treino,22170,18,83.00,8.344900,1
Labirinto_Treino,22171,15,86.00,15.164472,1
Labirinto_Treino,22172,9,92.00,37.351393,1
Labirinto_Treino,22173,29,72.00,-4.243176,1
Labirinto_Treino,22174,8,93.00,42.612659,1
Labirinto_Treino,22175,29,72.00,-4.243176,1
Labirinto_Treino,22176,25,76.00,-1.225691,1
Labirinto_Treino,22177,15,86.00,15.164472,1
Labirinto_Treino,22178,27,74.00,-2.892810,1
Labirinto_Treino,22179,19,82.00,6.510410,1
Labirinto_Treino,22180,26,75.00,-2.103122,1
Labirinto_Treino,22181,1,100.00,100.000000,1
Labirinto_Treino,22182,25,76.00,-1.225691,1
Labirinto_Treino,22183,10,91.00,32.616254,1
Labirinto_Treino,22184,1,100.00,100.000000,1
Labirinto_Treino,22185,12,89.00,24.519166,1
Labirinto_Treino,22186,25,76.00,-1.225691,1
Labirinto_Treino,22187,30,67.00,-6.074101,1
Labirinto_Treino,22188,29,72.00,-4.243176,1
Labirinto_Treino,22189,7,94.00,48.458510,1
Labirinto_Treino,22190,28,73.00,-3.603529,1
Labirinto_Treino,22191,11,90.00,28.354628,1
Labirinto_Treino,22192,19,82.00,6.510410,1
Labirinto_Treino,22193,3,98.00,79.100000,1
Labirinto_Treino,22194,5,96.00,62.171000,1
Labirinto_Treino,22195,16,81.00,9.732025,1
Labirinto_Treino,22196,8,93.00,42.612659,1
Labirinto_Treino,22197,16,85.00,12.648025,1
Labirinto_Treino,22198,12,89.00,24.519166,1
Labirinto_Treino,22199,16,85.00,12.648025,1
Labirinto_Treino,22200,21,80.00,3.373432,1
Labirinto_Treino,22201,2,99.00,89.000000,1
Labirinto_Treino,22202,13,88.00,21.067249,1
Labirinto_Treino,22203,5,96.00,62.171000,1
Labirinto_Treino,22204,1,100.00,100.000000,1
Labirinto_Treino,22205,26,75.00,-2.103122,1
Labirinto_Treino,22206,2,99.00,89.000000,1
Labirinto_Treino,22207,10,91.00,32.616254,1
Labirinto_Treino,22208,11,90.00,28.354628,1
Labirinto_Treino,22209,2,99.00,89.000000,1
Labirinto_Treino,22210,84,-87.00,-14.307960,1
Labirinto_Treino,22211,30,71.00,-4.818858,1
Labirinto_Treino,22212,7,94.00,48.458510,1
Labirinto_Treino,22213,1,100.00,100.000000,1
Labirinto_Treino,22214,13,88.00,21.067249,1
Labirinto_Treino,22215,27,74.00,-2.892810,1
Labirinto_Treino,22216,8,93.00,42.612659,1
Labirinto_Treino,22217,24,73.00,-3.850768,1
Labirinto_Treino,22218,4,97.00,70.190000,1
Labirinto_Treino,22219,24,77.00,-0.250768,1
Labirinto_Treino,22220,23,74.00,-1.529480,1
Labirinto_Treino,22221,1,100.00,100.000000,1
Labirinto_Treino,22222,4,97.00,70.190000,1
Labirinto_Treino,22223,12,89.00,24.519166,1
Labirinto_Treino,22224,4,97.00,70.190000,1
Labirinto_Treino,22225,2,99.00,89.000000,1
Labirinto_Treino,22226,24,77.00,-0.250768,1
Labirinto_Treino,22227,30,67.00,-6.732046,1
Labirinto_Treino,22228,11,90.00,28.354628,1
Labirinto_Treino,22229,4,97.00,70.190000,1
Labirinto_Treino,22230,28,73.00,-3.603529,1
Labirinto_Treino,22231,8,93.00,42.612659,1
Labirinto_Treino,22232,13,88.00,21.067249,1
Labirinto_Treino,22233,31,70.00,-5.336973,1
Labirinto_Treino,22234,28,73.00,-3.603529,1
Labirinto_Treino,22235,17,84.00,10.383222,1
Labirinto_Treino,22236,13,88.00,21.067249,1
Labirinto_Treino,22237,12,85.00,22.605978,1
Labirinto_Treino,22238,12,89.00,24.519166,1
Labirinto_Treino,22239,16,81.00,11.392782,1
Labirinto_Treino,22240,26,75.00,-2.103122,1
Labirinto_Treino,22241,17,84.00,10.383222,1
Labirinto_Treino,22242,7,94.00,48.458510,1
Labirinto_Treino,22243,10,91.00,32.616254,1
Labirinto_Treino,22244,21,80.00,3.373432,1
Labirinto_Treino,22245,25,76.00,-1.225691,1
Labirinto_Treino,22246,13,88.00,21.067249,1
Labirinto_Treino,22247,21,76.00,2.118190,1
Labirinto_Treino,22248,11,90.00,28.354628,1
Labirinto_Treino,22249,2,99.00,89.000000,1
Labirinto_Treino,22250,7,94.00,48.458510,1
Labirinto_Treino,22251,5,96.00,62.171000,1
Labirinto_Treino,22252,24,77.00,-0.250768,1
Labirinto_Treino,22253,30,71.00,-4.818858,1
Labirinto_Treino,22254,29,72.00,-4.243176,1
Labirinto_Treino,22255,28,73.00,-3.603529,1
Labirinto_Treino,22256,4,97.00,70.190000,1
Labirinto_Treino,22257,12,85.00,21.894766,1
Labirinto_Treino,22258,26,75.00,-2.103122,1
Labirinto_Treino,22259,28,73.00,-3.603529,1
Labirinto_Treino,22260,2,99.00,89.000000,1
Labirinto_Treino,22261,13,88.00,21.067249,1
Labirinto_Treino,22262,12,89.00,24.519166,1
Labirinto_Treino,22263,7,94.00,48.458510,1
Labirinto_Treino,22264,31,70.00,-5.336973,1
Labirinto_Treino,22265,9,92.00,37.351393,1
Labirinto_Treino,22266,32,69.00,-5.803275,1
Labirinto_Treino,22267,8,93.00,42.612659,1
Labirinto_Treino,22268,11,90.00,28.354628,1
Labirinto_Treino,22269,11,90.00,28.354628,1
Labirinto_Treino,22270,9,92.00,37.351393,1
Labirinto_Treino,22271,5,96.00,62.171000,1
Labirinto_Treino,22272,9,92.00,37.351393,1
Labirinto_Treino,22273,22,79.00,2.036089,1
Labirinto_Treino,22274,27,74.00,-2.892810,1
Labirinto_Treino,22275,9,92.00,37.351393,1
Labirinto_Treino,22276,19,82.00,6.510410,1
Labirinto_Treino,22277,24,77.00,-0.250768,1
Labirinto_Treino,22278,9,92.00,37.351393,1
Labirinto_Treino,22279,28,73.00,-3.603529,1
Labirinto_Treino,22280,28,69.00,-4.427093,1
Labirinto_Treino,22281,13,88.00,21.067249,1
Labirinto_Treino,22282,1,100.00,100.000000,1
Labirinto_Treino,22283,29,72.00,-4.243176,1
Labirinto_Treino,22284,31,62.00,-12.252973,1
Labirinto_Treino,22285,16,85.00,12.648025,1
Labirinto_Treino,22286,26,75.00,-2.103122,1
Labirinto_Treino,22287,16,81.00,11.098343,1
Labirinto_Treino,22288,29,72.00,-4.243176,1
Labirinto_Treino,22289,13,88.00,21.067249,1
Labirinto_Treino,22290,29,72.00,-4.243176,1
Labirinto_Treino,22291,19,82.00,6.510410,1
Labirinto_Treino,22292,23,78.00,0.832480,1
Labirinto_Treino,22293,5,96.00,62.171000,1
Labirinto_Treino,22294,12,85.00,22.393402,1
Labirinto_Treino,22295,28,73.00,-3.603529,1
Labirinto_Treino,22296,27,74.00,-2.892810,1
Labirinto_Treino,22297,4,97.00,70.190000,1
Labirinto_Treino,22298,25,72.00,-1.766032,1
Labirinto_Treino,22299,16,85.00,12.648025,1
Labirinto_Treino,22300,8,93.00,42.612659,1
Labirinto_Treino,22301,3,98.00,79.100000,1
Labirinto_Treino,22302,26,75.00,-2.103122,1
Labirinto_Treino,22303,9,92.00,37.351393,1
Labirinto_Treino,22304,6,95.00,54.953900,1
Labirinto_Treino,22305,13,88.00,21.067249,1
Labirinto_Treino,22306,8,93.00,42.612659,1
Labirinto_Treino,22307,28,73.00,-3.603529,1
Labirinto_Treino,22308,24,77.00,-0.250768,1
Labirinto_Treino,22309,3,98.00,79.100000,1
Labirinto_Treino,22310,12,89.00,24.519166,1
Labirinto_Treino,22311,32,69.00,-5.803275,1
Labirinto_Treino,22312,26,75.00,-2.103122,1
Labirinto_Treino,22313,8,93.00,42.612659,1
Labirinto_Treino,22314,8,93.00,42.612659,1
Labirinto_Treino,22315,11,90.00,28.354628,1
Labirinto_Treino,22316,29,72.00,-4.243176,1
Labirinto_Treino,22317,18,83.00,8.344900,1
Labirinto_Treino,22318,23,78.00,0.832480,1
Labirinto_Treino,22319,27,74.00,-2.892810,1
Labirinto_Treino,22320,7,94.00,48.458510,1
Labirinto_Treino,22321,7,94.00,48.458510,1
Labirinto_Treino,22322,11,90.00,28.354628,1
Labirinto_Treino,22323,7,94.00,48.458510,1
Labirinto_Treino,22324,1,100.00,100.000000,1
Labirinto_Treino,22325,24,77.00,-0.250768,1
Labirinto_Treino,22326,16,85.00,12.648025,1
Labirinto_Treino,22327,10,91.00,32.616254,1
Labirinto_Treino,22328,27,74.00,-2.892810,1
Labirinto_Treino,22329,5,96.00,62.171000,1
Labirinto_Treino,22330,30,71.00,-4.818858,1
Labirinto_Treino,22331,29,68.00,-5.158248,1
Labirinto_Treino,22332,12,89.00,24.519166,1
Labirinto_Treino,22333,26,75.00,-2.103122,1
Labirinto_Treino,22334,27,74.00,-2.892810,1
Labirinto_Treino,22335,18,83.00,8.344900,1
Labirinto_Treino,22336,10,91.00,32.616254,1
Labirinto_Treino,22337,20,81.00,4.859369,1
